Season,Lowest temperature (C),Sunshine duration (hours),Maximum snow depth (cm),Total snowfall (cm)
0,18.1,2.3,0,0
0,16.7,8.2,0,0
0,19.3,9.8,0,0
0,18.8,7.9,0,0
0,20,2.6,0,0
0,20.4,3.6,0,0
0,20.3,0.1,0,0
0,20,2.2,0,0
0,20.6,1.4,0,0
0,19.9,6.5,0,0
0,20.4,0.1,0,0
0,19.4,2,0,0
0,19.8,1.3,0,0
0,20.3,7.2,0,0
0,20,9.4,0,0
0,18.1,6.9,0,0
0,16.8,7.7,0,0
0,18.3,9.6,0,0
0,20.1,10,0,0
0,19.8,5.9,0,0
0,19.7,0.1,0,0
0,18.9,2.7,0,0
0,14.5,9.1,0,0
0,13.1,7.4,0,0
0,15.2,8.6,0,0
0,14.4,7.9,0,0
0,15.7,4.6,0,0
0,16.1,0,0,0
0,10.1,2,0,0
0,7,10,0,0
0,11.7,1,0,0
0,12.2,0.1,0,0
0,16.1,2.2,0,0
0,16.8,7.5,0,0
0,12.3,6.2,0,0
0,11.8,1.2,0,0
0,12.6,2,0,0
0,9.7,7.1,0,0
0,8.6,6.9,0,0
0,8.1,7.8,0,0
0,11.1,6.3,0,0
0,11.8,6.2,0,0
0,15.8,0.1,0,0
0,10.1,5.8,0,0
0,5.6,4.4,0,0
0,2.7,7.1,0,0
0,9.5,0,0,0
0,11.5,4.7,0,0
0,10.7,8.2,0,0
0,12.6,6.6,0,0
0,12,8.1,0,0
0,11.1,3.7,0,0
0,6.1,0,0,0
0,2.3,8,0,0
0,0.5,6.5,0,0
0,6.4,0.3,0,0
0,9.1,3.2,0,0
0,8.7,6.5,0,0
0,6.3,5.2,0,0
0,11.9,0.6,0,0
0,11.8,4.4,0,0
0,13.7,0,0,0
0,10.8,0.1,0,0
0,10,3,0,0
0,10.3,0,0,0
0,10.3,0,0,0
0,11.6,0,0,0
0,9.5,0.5,0,0
0,5.5,2.2,0,0
0,3.3,7.9,0,0
0,3.3,4.6,0,0
0,9.9,0,0,0
0,5.2,0.4,0,0
0,4.6,4.6,0,0
0,2.1,8,0,0
0,0.2,7.7,0,0
0,0.9,1,0,0
0,6.6,5.9,0,0
0,5.9,2.4,0,0
0,1.5,0.8,0,0
0,-1.7,8.4,0,0
0,-2.8,8.1,0,0
0,5.1,4.5,0,0
0,4.7,6.6,0,0
0,7,0,0,0
0,8.9,0,0,0
0,7.5,0.1,0,0
0,6.8,0,0,0
0,4.7,0,0,0
0,1,5.4,0,0
0,-1.2,7.5,0,0
0,0.9,0.1,0,0
0,2.9,6.3,0,0
0,1.1,6.1,0,0
0,1.1,6.8,0,0
0,-0.7,7.2,0,0
0,-2.1,6.9,0,0
0,-1.6,7.8,0,0
0,3.6,0,0,0
0,0.5,3.3,0,0
0,-2.4,7.8,0,0
0,-3,3.7,0,0
0,-0.8,6.8,0,0
0,-0.7,6.6,0,0
0,-2.7,0.4,0,0
0,-4.4,4.2,3,4
0,-6.2,6.2,0,0
0,-1.7,7.7,0,0
0,0.3,8,0,0
1,-1.6,1.5,0,0
1,0.6,2.2,0,0
1,-2.7,4.3,0,0
1,-2.4,0.1,0,0
1,-3.1,3.6,0,0
1,-4.6,3.6,0,0
1,-0.7,0.2,0,0
1,3.9,0.2,0,0
1,-0.7,4.2,0,0
1,2.1,4.1,0,0
1,-2.3,0,22,23
1,-2.6,2,21,2
1,-2.5,0.5,15,10
1,-2.9,0,21,17
1,-10,3.5,29,8
1,-11.3,1.9,23,0
1,-2.2,0,20,5
1,-2.4,0,27,14
1,-10,6.7,25,3
1,-6.6,1.9,18,3
1,-0.2,2.6,15,3
1,-2,3.4,11,2
1,-3.5,0,20,19
1,-6.2,0,45,33
1,-8.5,1.9,43,0
1,-11.6,3.3,34,3
1,-9.3,5.3,30,5
1,0.4,0,26,0
1,-1.7,0.2,19,1
1,-4,0.3,25,15
1,-4,0.2,26,5
1,-7.6,6.6,22,3
1,-8.7,2.7,19,4
1,-6.7,6.7,18,3
1,-3.1,0.4,16,3
1,-5,2.9,15,1
1,-8.5,4.6,16,4
1,0.2,0,16,4
1,-2.8,0,14,3
1,-6.5,2.4,14,3
1,-1.2,0,13,2
1,-1.8,1.2,12,5
1,-5.3,5.4,11,3
1,-8.2,7.5,11,3
1,-1.9,0,13,6
1,-0.6,0,23,14
1,-0.2,0,26,5
1,-4.5,0,22,5
1,-8,1.8,21,4
1,-4.1,0,23,14
1,-5.5,0,24,9
1,-4.9,2.4,30,11
1,-8.4,5,26,3
1,-13,6.8,25,5
1,-5.1,1.7,25,4
1,0,0,21,3
1,-1.2,5.1,20,1
1,-3.5,4.7,17,2
1,-6.1,0.2,39,31
1,-6.1,3.5,41,3
1,-8.2,0.6,28,3
1,-2.6,0.9,46,26
1,-5.7,0,58,16
1,-9.3,6.5,58,2
1,-14.6,8,52,2
1,-5.4,0.3,52,11
1,-12.2,8.5,49,3
1,-4.6,8.6,47,3
1,-2.3,0,27,6
1,-7.8,0,40,21
1,-8.9,0,35,5
1,-10.3,2.2,30,3
1,-12.9,5.7,28,4
1,-3,2.1,41,24
1,-4.1,8.3,49,12
1,-14.5,0.2,60,29
1,-16.8,6.6,56,2
1,-7.5,2.1,46,2
1,0.2,0.5,44,11
1,-1,0.3,42,0
1,-3.7,1.5,38,6
1,-5.8,5.8,38,4
1,-7.3,0,43,11
1,0.8,0.3,43,4
1,-3.9,0.4,51,20
1,-4.7,1,56,10
1,-5.1,4.7,54,0
1,-6.6,7.8,45,2
1,-9.1,5.1,41,3
1,-1.5,0.1,47,10
1,-3.6,0.5,41,3
1,-7.8,0,48,8
1,-10.3,2.7,47,4
1,-10.3,9.2,43,4
1,-7.8,9.8,39,5
1,-4.2,7.7,36,4
1,-0.7,0.5,33,2
1,-2.7,4.7,32,5
1,-2.4,4.6,28,4
1,-1.4,3.9,25,4
1,-2.8,6.8,22,1
1,-3.9,1.6,17,2
1,-4.5,7.8,18,6
1,-3.8,7.2,14,1
1,-3.9,0,11,3
1,-6.3,2.4,12,5
1,-9.5,7.2,11,2
1,-9,8.3,8,2
1,-2.9,2.3,4,4
1,-7.9,9.1,0,0
1,-5.3,10.2,0,0
1,-5.9,10,0,0
1,-5,10.2,0,0
1,-0.5,2.3,0,0
1,-0.1,4.4,0,0
1,-1.2,7.7,0,0
1,-1.1,9.5,0,0
1,0,1.4,0,0
1,-4.2,0.3,28,29
1,-12.5,9.3,25,2
1,-1.3,1.6,6,7
0,2.7,5.1,1,2
0,0.9,9.9,1,1
0,-0.3,9.3,0,0
0,-0.1,0,0,0
0,-1.3,8.5,0,0
0,-3.9,9.5,0,0
0,-3.6,7.1,0,0
0,-1.3,2.7,16,18
0,-2.1,3.6,1,0
0,-4.2,1.9,0,0
0,-6.5,7.3,0,0
0,-0.5,5.3,0,0
0,-3.3,6.7,0,0
0,-3.7,8.9,0,0
0,1.2,4.8,0,0
0,-1.5,10.8,0,0
0,0.8,7.3,0,0
0,4.6,6.3,0,0
0,-0.1,9.9,0,0
0,2.4,8.4,0,0
0,2.8,9,0,0
0,7.4,0.1,0,0
0,6.3,2.2,0,0
0,9,0.5,0,0
0,1.2,3.6,0,0
0,-1.6,9,0,0
0,5.5,7.7,0,0
0,3.7,0.5,0,0
0,5.4,0,0,0
0,3.5,0.6,0,0
0,3,4.8,0,0
0,1.9,0,0,0
0,4.6,0.3,0,0
0,3.1,9.6,0,0
0,2.5,5.8,0,0
0,7.3,3,0,0
0,4.1,7.8,0,0
0,6,7.1,0,0
0,11,0.2,0,0
0,6.8,0,0,0
0,6.5,9.1,0,0
0,8.4,6.4,0,0
0,12.6,0,0,0
0,1.2,0,0,0
0,-0.5,6.5,0,0
0,1.8,6.6,0,0
0,4.5,0.2,0,0
0,8.2,0.4,0,0
0,7.5,8.7,0,0
0,8.4,3,0,0
0,4.5,8.6,0,0
0,10.5,0,0,0
0,8.4,8.8,0,0
0,6,0.7,0,0
0,6.9,7.8,0,0
0,5.5,6.2,0,0
0,2.5,9.5,0,0
0,4.9,8.7,0,0
0,7.3,7.1,0,0
0,14.3,0,0,0
0,11.3,3.4,0,0
0,8.2,8.6,0,0
0,14,2.7,0,0
0,12,0,0,0
0,11.2,0,0,0
0,10.7,0.7,0,0
0,10.1,4.2,0,0
0,9.8,8,0,0
0,10.4,3.7,0,0
0,9.7,0.4,0,0
0,7.5,2.5,0,0
0,11,4.1,0,0
0,8.9,7.7,0,0
0,15.2,0,0,0
0,15.1,0.5,0,0
0,17.9,0.2,0,0
0,15.5,5.1,0,0
0,13.6,8.9,0,0
0,14.1,5.4,0,0
0,16,0,0,0
0,14.9,6.5,0,0
0,14.2,3.7,0,0
0,14.1,6.1,0,0
0,15.5,0,0,0
0,14.8,6.1,0,0
0,14.4,1.8,0,0
0,16.4,0,0,0
0,15.9,5.9,0,0
0,16.1,0.2,0,0
0,15.2,0,0,0
0,14,0,0,0
0,13.6,0,0,0
0,14.8,0,0,0
0,14.6,0,0,0
0,11,5.5,0,0
0,13.5,0,0,0
0,12.4,6.9,0,0
0,16.6,0.5,0,0
0,15.2,1,0,0
0,17.7,0.2,0,0
0,17.3,1.9,0,0
0,17.6,0.2,0,0
0,17.7,0,0,0
0,17.7,0,0,0
0,18.9,0,0,0
0,15.4,6.4,0,0
0,14.5,5.2,0,0
0,16.4,0.1,0,0
0,15.9,0,0,0
0,15.2,0,0,0
0,14.7,0,0,0
0,15.4,1.8,0,0
0,12.8,9,0,0
0,17.1,2.5,0,0
0,17.2,0.7,0,0
0,17.9,4.1,0,0
0,19.5,2.6,0,0
0,19.9,1.9,0,0
0,18.3,0,0,0
0,18,6.8,0,0
0,20,0,0,0
0,19.7,4.1,0,0
0,17.8,5.2,0,0
0,16.2,3.5,0,0
0,16.4,0,0,0
0,15.5,1.1,0,0
0,17.4,0.8,0,0
0,16.4,0,0,0
0,16.4,0.9,0,0
0,18.1,0,0,0
0,18.5,0,0,0
0,18,0,0,0
0,15.7,0.2,0,0
0,13.7,7.2,0,0
0,12.9,3.8,0,0
0,17,0.7,0,0
0,16.8,0.1,0,0
0,15.2,0.3,0,0
0,17.7,0.1,0,0
0,17.9,3.4,0,0
0,17.6,0.4,0,0
0,19,0,0,0
0,18.5,0,0,0
0,17.1,1.4,0,0
0,17.9,3.7,0,0
0,16.3,4.7,0,0
0,18.8,8.5,0,0
0,18.9,1.6,0,0
0,19.1,0.5,0,0
0,14.8,11.1,0,0
0,12.5,8.4,0,0
0,15,6,0,0
0,15.9,5.4,0,0
0,17.9,3.6,0,0
0,17.3,1.7,0,0
0,17.1,0,0,0
0,15,2.8,0,0
0,12.5,7.8,0,0
0,11.4,6,0,0
0,15.7,0,0,0
0,16.4,0,0,0
0,16.7,0,0,0
0,16.3,0.2,0,0
0,15.3,6.5,0,0
0,15.6,0.6,0,0
0,16.6,0,0,0
0,15.5,0,0,0
0,12.6,5.6,0,0
0,14.1,8.4,0,0
0,14.1,0,0,0
0,16.1,0.9,0,0
0,13.5,2.4,0,0
0,11.9,5.8,0,0
0,9.8,0.4,0,0
0,9.8,0,0,0
0,12,0,0,0
0,11.7,2.2,0,0
0,10,6.8,0,0
0,7.2,6.6,0,0
0,5.8,7.9,0,0
0,6,7.9,0,0
0,11.3,0.9,0,0
0,11.9,0,0,0
0,10.4,7,0,0
0,9.2,6.8,0,0
0,9,0,0,0
0,10,2.5,0,0
0,7.7,4.3,0,0
0,5.3,2.6,0,0
0,7.6,0.4,0,0
0,10.3,0,0,0
0,7.8,9.8,0,0
0,5.3,8.7,0,0
0,7.1,9.7,0,0
0,6.9,7,0,0
0,9.2,0,0,0
0,7.1,2.4,0,0
0,6.7,5.8,0,0
0,7.7,3,0,0
0,9,2.7,0,0
0,5.3,1.6,0,0
0,5.4,3.8,0,0
0,5.8,4.5,0,0
0,7.2,6.9,0,0
0,5,8.5,0,0
0,4.1,1.9,0,0
0,2.9,0.9,0,0
0,2,3.1,0,0
0,1.4,3.6,0,0
0,-0.9,7.9,0,0
0,-2.6,9,0,0
0,-0.7,3.9,0,0
0,9,0,0,0
0,3.6,0.7,0,0
0,1.2,4.3,0,0
0,-0.9,7,0,0
0,1.8,7.2,0,0
0,-0.5,8.7,0,0
0,-0.1,8.6,0,0
0,2.4,4.8,0,0
0,5.7,2.2,0,0
0,5.1,0,0,0
0,-0.8,3.5,0,0
0,-1.2,8.2,0,0
0,4.5,0,0,0
0,3.8,3.8,0,0
0,9.5,0,0,0
0,10.7,3.3,0,0
0,3.1,8.1,0,0
0,0.3,8.4,0,0
0,0.5,8.1,0,0
0,5.2,1,0,0
0,5.9,2.9,0,0
0,5.9,0,0,0
0,4,0.6,0,0
0,-0.5,3.2,0,0
0,-2,3.7,0,0
0,-4.4,1.5,11,14
0,-4.5,5.3,3,1
0,-3,5.2,0,0
0,1.8,2.6,0,0
0,-2.5,0,0,0
0,-2.7,6.7,0,0
0,-0.5,5.2,0,0
1,4.3,2.1,0,0
1,-0.3,7.7,0,0
1,2.1,0.7,0,0
1,0.2,0.3,0,0
1,-0.9,0.6,0,0
1,-0.1,2.5,0,0
1,-1.8,5,0,0
1,-2.5,5.3,0,0
1,-0.6,6.1,0,0
1,-0.8,0.1,0,0
1,-1.4,0.1,6,8
1,-6.3,6.5,6,0
1,-5.4,4.1,0,0
1,-2.3,1.1,0,0
1,-4.5,0.6,7,8
1,-7.6,7.8,2,2
1,-4.6,0,11,10
1,-5.3,0.6,5,1
1,-4.5,3.1,2,7
1,-4.7,5,1,1
1,-1.8,0,0,0
1,-5.1,0,29,30
1,-7.1,2.1,36,11
1,-7.8,7.3,25,4
1,-5.1,2.1,20,0
1,-7.3,7.7,13,4
1,-0.6,0,11,5
1,-2.8,0,17,11
1,-8.4,3,15,3
1,-11.2,7.4,10,3
1,-4.3,0.1,20,13
1,-8.6,3.3,24,6
1,-11.5,3.1,19,2
1,-7.2,2.3,14,2
1,-1.2,0.1,14,5
1,-5.4,1.9,16,5
1,-5.7,0.6,18,8
1,-13.3,0.7,25,11
1,-15.6,7.9,24,7
1,-9.8,7.6,21,4
1,-6.4,7.8,17,3
1,-2.6,1.3,15,3
1,-2.7,0,15,3
1,-4.5,0,14,5
1,-4.4,0.3,18,11
1,-10,6.8,18,3
1,-12.5,8,16,3
1,-7.3,0,17,6
1,-3.6,0.7,15,1
1,-6.3,0,15,1
1,-8.2,3.8,15,3
1,-7.5,2.9,16,4
1,-5.3,0.4,33,20
1,-5.8,0,55,27
1,-11.4,4.5,58,6
1,-11.9,1.5,59,13
1,-12.4,7.2,54,9
1,-4.3,0.1,47,9
1,-5.3,3.2,49,7
1,-6.5,0.1,77,31
1,-11.5,1.1,76,6
1,-16.1,4.8,69,0
1,-5.3,0,85,25
1,-6.6,4.3,87,6
1,-6.7,0,93,15
1,-10.6,2.7,94,3
1,-15.3,7.7,85,1
1,-6.6,6.4,77,3
1,-8.4,7.1,69,2
1,-1.2,5.8,63,3
1,-1.3,1.4,73,22
1,-5.7,0,97,30
1,-7.6,5.7,98,5
1,-7.3,0,107,27
1,-8,0.4,116,14
1,-7.5,0.5,116,3
1,-12.9,8.4,101,1
1,-6.4,4.8,94,1
1,-7.3,7.8,89,3
1,-11.9,8.9,84,3
1,-12.5,9.2,81,2
1,-10.9,7.9,75,2
1,-3,0.2,71,7
1,-4.7,0.5,76,11
1,-6.5,0,88,22
1,-7.1,5.8,85,4
1,-7.9,5.8,80,4
1,-3.8,0.2,98,33
1,-4.1,3.5,99,2
1,-4.5,7.6,86,0
1,-5.2,1.9,79,5
1,-7.5,7.8,76,3
1,-10.4,7.2,76,4
1,-3.5,3.7,74,2
1,-4,3.1,72,2
1,-7.6,9.5,71,5
1,-9.7,2.6,70,0
1,-0.6,0,66,1
1,-0.4,0,65,1
1,-3.4,5.2,65,4
1,-6.5,5.6,61,3
1,-3.1,0,62,8
1,-4.2,3.5,62,2
1,-8.6,6.1,61,6
1,-6.7,5.2,61,5
1,-9.1,8.3,56,3
1,-2.9,0.1,56,9
1,-6.5,9,52,3
1,-6.9,10.1,47,1
1,-2.2,5.5,41,4
1,-4.5,6.2,37,2
1,-7.3,3.6,35,3
1,-0.5,0,32,4
1,-1.3,9.8,29,4
1,-3.9,0,58,38
1,-6.3,5,59,2
1,-7.7,10.2,36,3
1,-8,4.8,30,6
1,-1.9,0.3,28,4
1,-3.7,10.8,24,3
1,-5.3,10.8,20,3
0,-3,7,12,4
0,3,4.5,5,2
0,-2,10.9,0,0
0,-3,10.4,0,0
0,1.3,9.9,0,0
0,0.5,10.7,0,0
0,1.4,5.1,0,0
0,-0.9,0,0,0
0,-2.3,3.5,0,0
0,-4.3,7.4,0,0
0,-1.2,9.4,0,0
0,0.4,1.9,0,0
0,0.9,6.3,0,0
0,0.6,8.3,0,0
0,2.7,7.9,0,0
0,-0.1,11.2,0,0
0,1.9,5.9,0,0
0,-1.1,5.5,0,0
0,4.7,9.4,0,0
0,1.8,3.7,0,0
0,2.9,11,0,0
0,1.9,10.4,0,0
0,8.3,3,0,0
0,6,2.6,0,0
0,2,7.6,0,0
0,1.8,10.5,0,0
0,0.2,8.4,0,0
0,5.6,0.7,0,0
0,3.1,7.6,0,0
0,4.6,1.3,0,0
0,7.1,0,0,0
0,8,0.8,0,0
0,6.8,3.2,0,0
0,12,7,0,0
0,8.2,1,0,0
0,4.4,1,0,0
0,1.8,9.4,0,0
0,6.2,6.8,0,0
0,2.6,9.9,0,0
0,5.2,2.8,0,0
0,9.7,0,0,0
0,7.7,4.8,0,0
0,4.3,6.9,0,0
0,8.5,8.6,0,0
0,11.4,0,0,0
0,10.8,1.7,0,0
0,5.3,7.1,0,0
0,5,9.5,0,0
0,4,9.3,0,0
0,0.4,10.2,0,0
0,4,4.7,0,0
0,10.1,3.6,0,0
0,8.3,8.9,0,0
0,10.5,6,0,0
0,10.6,4.9,0,0
0,15.1,0,0,0
0,11.7,0,0,0
0,7.4,9.2,0,0
0,10.1,1.9,0,0
0,13.5,7,0,0
0,11,4.6,0,0
0,9,5.5,0,0
0,6.7,8.5,0,0
0,7.4,5.8,0,0
0,11,2.4,0,0
0,11.7,5,0,0
0,10.1,7.6,0,0
0,15.4,1.6,0,0
0,13.3,4.4,0,0
0,14.3,0.5,0,0
0,13,7,0,0
0,12.8,5.9,0,0
0,13.6,6.7,0,0
0,16.2,0,0,0
0,14.6,4.3,0,0
0,11.5,8.4,0,0
0,12.8,4.6,0,0
0,11.9,7,0,0
0,12.6,0,0,0
0,14.1,0,0,0
0,13.9,0,0,0
0,13.4,7,0,0
0,12.2,7.1,0,0
0,11.3,2.8,0,0
0,15.8,0.4,0,0
0,14.4,1.7,0,0
0,12.7,1.8,0,0
0,17.8,1,0,0
0,16.3,5,0,0
0,16.4,3.2,0,0
0,18.2,2.8,0,0
0,18.2,0,0,0
0,19.2,0,0,0
0,17.4,6.3,0,0
0,15.5,6.6,0,0
0,15.7,4.8,0,0
0,17.7,5.4,0,0
0,19.1,2.4,0,0
0,18.2,2,0,0
0,19.7,0.8,0,0
0,20.3,6.4,0,0
0,21,4.7,0,0
0,18.1,3.4,0,0
0,16,8.3,0,0
0,19.6,6.5,0,0
0,22.1,7.5,0,0
0,21,7.6,0,0
0,19.5,8.7,0,0
0,18.4,0,0,0
0,19.7,3.5,0,0
0,18.5,5.3,0,0
0,20.2,7,0,0
0,20.3,5.4,0,0
0,21.2,7.2,0,0
0,18.9,8.4,0,0
0,21,7.9,0,0
0,21.5,7.3,0,0
0,20.5,5.9,0,0
0,19,9.3,0,0
0,20.7,8.1,0,0
0,21.7,4.4,0,0
0,22.8,2.9,0,0
0,21.3,2.9,0,0
0,21.8,2.1,0,0
0,21,5,0,0
0,20.5,6.7,0,0
0,19.7,7.6,0,0
0,20.2,9.3,0,0
0,19.7,9,0,0
0,20.8,8,0,0
0,21,6.7,0,0
0,21.6,5.7,0,0
0,19.9,8.8,0,0
0,19.6,8.4,0,0
0,19.6,7.1,0,0
0,20.2,9.2,0,0
0,17.4,11.4,0,0
0,21,10.6,0,0
0,20.8,9.8,0,0
0,18.8,4.3,0,0
0,17.2,5,0,0
0,18.2,1.6,0,0
0,17.1,0,0,0
0,17.4,2.8,0,0
0,15.9,6.4,0,0
0,18,7.5,0,0
0,20.7,4.9,0,0
0,20.5,8.3,0,0
0,20.4,9.2,0,0
0,20.1,5.5,0,0
0,18.3,6.2,0,0
0,20,8.6,0,0
0,19.2,10.3,0,0
0,17.7,4.3,0,0
0,15.9,4.6,0,0
0,15.9,9.4,0,0
0,13.8,9.5,0,0
0,14.5,10.2,0,0
0,15,3.2,0,0
0,19.1,1.2,0,0
0,18.5,1.6,0,0
0,15.3,7.8,0,0
0,14.7,8.1,0,0
0,16.3,3.2,0,0
0,13.2,3.7,0,0
0,13.3,0.1,0,0
0,10.7,6.8,0,0
0,12.2,2.2,0,0
0,15.3,0.1,0,0
0,18.1,0.6,0,0
0,17.6,2.6,0,0
0,15.6,0.1,0,0
0,11.9,5.3,0,0
0,8.8,5.4,0,0
0,11.2,0,0,0
0,14.4,5.3,0,0
0,13.5,0.4,0,0
0,9.1,7.2,0,0
0,6.6,10.2,0,0
0,14,0,0,0
0,15.3,0,0,0
0,16.8,7.3,0,0
0,18.1,4.8,0,0
0,14.8,0.2,0,0
0,11.8,3.7,0,0
0,9.8,4.4,0,0
0,14.7,0.6,0,0
0,13.1,0.7,0,0
0,9.2,7.4,0,0
0,6.7,5.9,0,0
0,10,4,0,0
0,13.4,3.4,0,0
0,13.6,2.3,0,0
0,15.4,0,0,0
0,15.8,1.1,0,0
0,11.5,3.5,0,0
0,8.4,7.2,0,0
0,9.3,8.4,0,0
0,10.2,1.5,0,0
0,10.5,2.7,0,0
0,6,5.5,0,0
0,6.6,6.2,0,0
0,7.4,0,0,0
0,7.2,0,0,0
0,9.1,4.2,0,0
0,6.7,5.7,0,0
0,3.6,4,0,0
0,5.4,6.5,0,0
0,4.4,7.6,0,0
0,7.4,6,0,0
0,8.3,3.3,0,0
0,10.2,0.2,0,0
0,7.5,6.3,0,0
0,6.2,0,0,0
0,5.1,6.5,0,0
0,4.6,6.6,0,0
0,4.5,2.8,0,0
0,0.1,8.5,0,0
0,-1,2.7,0,0
0,4.2,0,0,0
0,5.5,1.8,0,0
0,1.5,8.6,0,0
0,-0.5,8.6,0,0
0,0.5,1.2,0,0
0,4.4,8.3,0,0
0,4.1,1.6,0,0
0,3.8,0,0,0
0,2.6,1.1,0,0
0,-3.3,1.3,0,0
0,-5.7,8.4,0,0
0,-1.1,1.4,0,0
0,7.6,0,0,0
0,8.4,0.9,0,0
0,6,2.8,0,0
0,2.3,1.4,0,0
0,1.5,2.8,0,0
0,-1.8,3.3,0,0
0,-3.9,7.4,0,0
0,-3.2,0.1,0,0
0,1.8,2.7,0,0
0,-2.6,0.6,0,0
0,-4.6,4.6,0,0
0,-1.4,4,0,0
0,-2,7.8,0,0
1,-2.6,4.4,0,0
1,0.2,2.8,0,0
1,0.7,0.7,0,0
1,-0.1,4.8,2,2
1,-0.8,0,53,51
1,-5.5,3,53,2
1,-6.5,2.4,37,0
1,-3.8,8,29,1
1,-3.4,0,23,0
1,-5.4,7.2,17,0
1,-5.7,0.2,14,1
1,1.3,2.5,11,0
1,0.9,0,7,0
1,-1.2,0,14,11
1,-1.6,0,50,43
1,-10.4,0,63,15
1,-10.7,2.5,56,0
1,-3.3,0,54,15
1,-6.2,1.4,58,4
1,-12.3,7,50,1
1,-3.5,0,45,2
1,-9.4,7.6,39,1
1,-10.3,7.8,37,0
1,-9.7,7.5,36,1
1,-3.8,0,34,0
1,-7.9,5.8,24,0
1,-1.6,0.4,23,0
1,-1.6,3.1,20,0
1,-8.7,0.5,21,7
1,-11.3,3.7,20,0
1,-4.1,0,38,20
1,-4.8,0.2,38,2
1,-10,7.3,35,0
1,-12.4,5.2,30,0
1,0.6,0,26,1
1,-3.7,0,28,8
1,-5.3,0,49,21
1,-9.5,2.8,48,6
1,-7.7,8.1,35,3
1,-9.6,6.3,33,0
1,-4,0,38,14
1,-3.9,0,48,18
1,-3.3,0.8,54,14
1,-5.8,0,84,35
1,-7.3,0,86,10
1,-7.4,0,86,7
1,-8.7,0,82,1
1,-16.3,7.6,73,2
1,-12.3,4.6,93,28
1,-14.2,3.2,104,11
1,-15.2,2.8,92,0
1,-6.1,6.4,84,0
1,-5.5,0,95,19
1,-1.3,0,91,1
1,-3.7,0.3,79,5
1,-8.7,5.4,79,4
1,-8.4,1,93,23
1,-6.9,1.6,93,2
1,-8.1,6.8,83,3
1,-6.1,2.3,81,4
1,-7.4,0,83,11
1,-7.9,0.2,93,13
1,-6.6,4.9,96,7
1,-10.7,6.7,89,1
1,-10.8,5.1,84,2
1,-12.9,6.1,84,0
1,-9.1,0.6,82,1
1,-11.3,1,90,13
1,-12.7,4.3,106,20
1,-12.9,4.3,99,1
1,-4.2,2.2,89,5
1,-9.7,6.7,109,21
1,-14.7,8.9,95,1
1,-11.1,5.2,91,2
1,-0.4,0.7,97,9
1,-6.8,1.3,90,2
1,-9.5,6.2,88,0
1,-4.7,1.4,86,1
1,-5.2,5.4,87,3
1,-5,6.6,85,0
1,-5.9,6.2,85,4
1,-3.6,2.2,85,2
1,-4.8,3.9,94,18
1,-5.9,5.7,95,1
1,-11.2,8.2,85,1
1,-3.6,5.4,80,0
1,-4.6,5.6,77,1
1,-6.4,0,78,4
1,-2.6,0.2,83,10
1,-5.5,8.4,83,0
1,-1.2,0.7,82,10
1,-5.1,5.3,84,3
1,-9.8,5.5,78,2
1,-4.1,1.8,78,2
1,-6.7,6.1,79,7
1,-6,9.1,80,1
1,-7.7,4.5,74,0
1,-5.7,3.2,71,0
1,-1.5,8.9,69,0
1,-2.6,0,74,13
1,-1.8,1.2,73,0
1,-4.6,6.4,68,3
1,-0.3,1.2,66,0
1,-2.1,5.2,64,2
1,-4.2,10.1,59,0
1,0.2,0,53,1
1,0.4,0.2,51,0
1,-2.6,0,44,0
1,-4.4,6.3,44,2
1,-4.9,10.3,38,0
1,-5.7,9.8,33,0
1,-2,0.2,28,1
1,0.5,3.8,24,0
1,1.4,4.1,17,0
1,-2.5,0,22,12
1,-3.7,4.2,25,3
1,-6.4,2.8,13,1
1,-1.7,6.1,13,2
1,-3.9,3.6,9,1
1,1.9,0,5,0
1,2.2,3.4,1,0
0,0,7.9,0,0
0,-2.9,5.2,0,0
0,-4.1,6.8,0,0
0,-6.9,10.8,0,0
0,-3.2,10.3,0,0
0,-1.5,6.6,0,0
0,-0.6,6.4,0,0
0,-2.8,10.4,0,0
0,3.8,0.5,0,0
0,-0.2,10,0,0
0,-1.2,4.9,0,0
0,0.9,0.6,0,0
0,0.7,9.9,0,0
0,0.5,0,0,0
0,3.5,0.5,0,0
0,4.3,0,0,0
0,4.5,9,0,0
0,2.7,1.2,0,0
0,0.4,0.9,0,0
0,0,11.5,0,0
0,-1.3,6.9,0,0
0,6.1,0,0,0
0,9.3,0,0,0
0,6.8,8.3,0,0
0,7.9,0,0,0
0,6.2,6,0,0
0,4,7.3,0,0
0,4.9,3.5,0,0
0,4,6.8,0,0
0,9.4,7.3,0,0
0,11,0,0,0
0,11,2.3,0,0
0,10.1,2.1,0,0
0,6,0.8,0,0
0,4.4,7.1,0,0
0,3.9,9.3,0,0
0,8.5,5.7,0,0
0,7.9,4.8,0,0
0,5.4,9.2,0,0
0,7.9,6.9,0,0
0,12.6,0,0,0
0,10.8,0,0,0
0,10,6.2,0,0
0,8.9,0,0,0
0,10.9,0,0,0
0,9.3,0,0,0
0,7.5,0.1,0,0
0,6.3,9.9,0,0
0,7.3,9.5,0,0
0,10.8,4,0,0
0,12.7,0,0,0
0,6.7,0.4,0,0
0,2.9,8.7,0,0
0,3.5,4.2,0,0
0,9.4,4.8,0,0
0,7.9,5.8,0,0
